date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2016-07-01 00:00:00,41.13000106811523,12.480999946594238,36.5359992980957,9.354999542236328,4.423999786376953,1.3109999895095823,38.6619987487793
2016-07-01 20:00:00,41.13000106811523,12.64900016784668,37.76900100708008,10.401000022888184,2.7079999446868896,0.0,26.13750076293945
2016-07-02 16:00:00,32.333999633789055,8.711999893188478,28.36000061035156,6.620999813079834,3.88100004196167,1.22599995136261,27.67600059509277
2016-07-03 12:00:00,35.518001556396484,12.815999984741213,32.03300094604492,10.722000122070312,3.1559998989105225,0.0,31.41150093078613
2016-07-04 08:00:00,33.84199905395508,9.465999603271484,31.631000518798828,8.203000068664549,1.962000012397766,0.0,27.89550018310547
2016-07-05 04:00:00,33.50699996948242,9.717000007629396,30.82699966430664,7.960999965667725,2.984999895095825,0.0,28.77449989318848
2016-07-06 00:00:00,37.44400024414063,11.47599983215332,34.44499969482422,9.435999870300291,2.9749999046325684,0.0,33.16899871826172
2016-07-06 20:00:00,46.90999984741211,13.067999839782717,42.24599838256836,9.890999794006348,3.816999912261963,1.2790000438690186,32.94900131225586
2016-07-07 16:00:00,45.1510009765625,16.334999084472653,42.459999084472656,12.517999649047852,2.227999925613404,0.0,48.98899841308594
2016-07-08 12:00:00,49.50699996948242,16.0,47.47299957275391,13.187999725341797,1.2580000162124634,0.0,44.59500122070313
2016-07-09 08:00:00,40.79499816894531,11.895000457763672,38.76100158691406,10.024999618530272,1.2690000534057615,0.0,37.5634994506836
2016-07-10 04:00:00,39.11999893188477,14.324000358581545,35.75899887084961,11.821000099182127,2.463000059127808,0.0,37.5634994506836
2016-07-11 00:00:00,45.98899841308594,16.92099952697754,43.80099868774414,14.368000030517578,2.45199990272522,0.0,38.88150024414063
2016-07-11 20:00:00,49.75799942016602,17.34000015258789,47.125,14.743000030517578,2.494999885559082,0.0,39.32149887084961
2016-07-12 16:00:00,50.34500122070313,17.759000778198242,47.84799957275391,14.715999603271484,2.440999984741211,0.0,47.45100021362305
2016-07-13 12:00:00,44.81600189208984,13.402999877929688,44.14899826049805,11.633999824523926,0.0,0.0,39.54100036621094
2016-07-14 08:00:00,39.62200164794922,12.229999542236328,38.94900131225586,10.74899959564209,0.0,0.0,36.68450164794922
2016-07-15 04:00:00,40.79499816894531,13.56999969482422,38.43899917602539,11.366000175476074,2.5369999408721924,0.0,34.48699951171875
2016-07-16 00:00:00,45.23500061035156,17.507999420166016,43.15700149536133,15.145000457763672,2.632999897003174,0.0,33.60800170898437
2016-07-16 20:00:00,35.93600082397461,10.13599967956543,33.31999969482422,8.390000343322754,2.632999897003174,0.0,36.68450164794922
2016-07-17 16:00:00,49.25600051879883,17.256000518798828,47.1510009765625,14.368000030517578,1.22599995136261,0.0,47.89099884033203
2016-07-18 12:00:00,51.68500137329102,18.0939998626709,51.01100158691406,15.60099983215332,0.0,0.0,45.91299819946289
2016-07-19 08:00:00,39.95700073242188,12.314000129699709,38.54700088500977,10.401000022888184,1.343000054359436,0.0,39.10150146484375
2016-07-20 04:00:00,40.79499816894531,13.402999877929688,38.52000045776367,11.043999671936035,2.45199990272522,0.0,38.6619987487793
2016-07-21 00:00:00,49.50699996948242,17.926000595092773,47.6870002746582,15.038000106811523,2.3350000381469727,0.0,42.83649826049805
2016-07-21 20:00:00,47.58000183105469,14.156999588012695,45.35499954223633,11.392000198364258,2.5480000972747803,0.0,46.13299942016602
2016-07-22 16:00:00,54.70000076293945,18.93199920654297,53.55799865722656,15.949000358581545,1.22599995136261,0.0,54.48199844360352
2016-07-23 12:00:00,60.14500045776367,20.27199935913086,57.92699813842773,16.620000839233402,1.2899999618530271,0.0,52.7244987487793
2016-07-24 08:00:00,46.2400016784668,14.82699966430664,44.81900024414063,12.571999549865724,1.3220000267028809,0.0,43.71599960327149
2016-07-25 04:00:00,50.34500122070313,16.836999893188473,47.6609992980957,13.83199977874756,3.006999969482422,0.0,43.71549987792969
2016-07-26 00:00:00,54.95199966430664,18.0939998626709,52.19100189208984,14.850000381469728,2.463000059127808,0.0,45.4734992980957
2016-07-26 20:00:00,59.13999938964844,18.59600067138672,58.06100082397461,15.4399995803833,0.0,0.0,49.64849853515625
2016-07-27 16:00:00,60.98300170898438,21.11000061035156,59.50899887084961,17.63800048828125,1.3220000267028809,0.0,51.6259994506836
2016-07-28 12:00:00,61.06700134277344,20.356000900268555,59.5890007019043,16.995000839233402,1.2580000162124634,0.0,52.7244987487793
2016-07-29 08:00:00,50.68000030517578,17.34000015258789,48.196998596191406,14.314000129699709,2.5369999408721924,0.0,43.93550109863281
2016-07-30 04:00:00,52.52299880981445,18.51300048828125,49.61700057983398,15.333000183105469,2.632999897003174,0.0,44.15549850463867
2016-07-31 00:00:00,57.13000106811523,19.43400001525879,56.02399826049805,16.163999557495114,1.2150000333786009,0.0,47.32899856567383
2016-07-31 20:00:00,57.13000106811523,19.43400001525879,56.02399826049805,16.163999557495114,1.2150000333786009,0.0,47.32899856567383
2016-08-01 16:00:00,58.303001403808594,19.85300064086914,56.88199996948242,16.378000259399414,1.2150000333786009,0.0,53.04199981689453
2016-08-02 12:00:00,58.63800048828125,18.51300048828125,57.39099884033203,15.467000007629396,1.22599995136261,0.0,50.625
2016-08-03 08:00:00,42.88899993896485,14.241000175476074,40.39599990844727,12.170000076293944,2.569000005722046,0.0,36.78200149536133
2016-08-04 04:00:00,40.3759994506836,13.487000465393065,38.198001861572266,11.28499984741211,1.22599995136261,0.0,36.5620002746582
2016-08-05 00:00:00,49.59099960327149,18.34499931335449,45.97200012207031,14.984000205993652,2.782999992370605,0.0,40.07799911499024
2016-08-05 20:00:00,55.11899948120117,19.350000381469727,51.52099990844727,15.413000106811523,3.4219999313354488,1.22599995136261,42.71500015258789
2016-08-06 16:00:00,53.44400024414063,19.183000564575195,52.19100189208984,16.351999282836914,2.430999994277954,0.0,49.30699920654297
2016-08-07 12:00:00,47.41299819946289,15.916000366210938,45.16799926757813,13.402999877929688,2.4730000495910645,0.0,48.86750030517578
2016-08-08 08:00:00,41.632999420166016,13.402999877929688,40.61100006103516,11.446000099182127,0.0,0.0,40.51750183105469
2016-08-09 04:00:00,43.89400100708008,15.246000289916992,42.56800079345703,13.027999877929688,1.2690000534057615,0.0,40.95700073242188
2016-08-10 00:00:00,46.82600021362305,15.07800006866455,44.87300109863281,12.706000328063965,2.388000011444092,0.0,42.275001525878906
2016-08-10 20:00:00,55.62200164794922,0.0,49.5099983215332,12.357000350952148,2.6760001182556152,0.0,45.35200119018555
2016-08-11 16:00:00,56.71099853515625,20.69099998474121,55.67599868774414,17.101999282836914,0.0,0.0,51.94300079345703
2016-08-12 12:00:00,35.43399810791016,13.319000244140623,34.740001678466804,11.633999824523926,0.0,0.0,47.98849868774414
2016-08-13 08:00:00,42.47000122070313,13.067999839782717,41.17399978637695,10.668999671936035,1.2690000534057615,0.0,42.2755012512207
2016-08-14 04:00:00,45.31800079345703,15.413000106811523,42.86199951171875,12.196999549865724,2.687000036239624,0.0,43.15399932861328
2016-08-15 00:00:00,48.08300018310547,14.156999588012695,45.30199813842773,11.017000198364258,2.3989999294281006,0.0,44.9119987487793
2016-08-15 20:00:00,55.20299911499024,17.34000015258789,51.762001037597656,13.053999900817873,2.5269999504089355,1.2369999885559082,48.20800018310547
2016-08-16 16:00:00,27.559999465942383,7.372000217437744,27.12700080871582,6.191999912261963,0.0,0.0,51.06399917602539
2016-08-17 12:00:00,45.90499877929688,14.407999992370604,45.70399856567383,12.25,0.0,0.0,48.86750030517578
2016-08-18 08:00:00,35.349998474121094,10.890000343322754,34.98199844360352,9.48900032043457,0.0,0.0,40.73749923706055
2016-08-19 04:00:00,49.0880012512207,17.089000701904293,48.2239990234375,14.529000282287598,0.0,0.0,44.03300094604492
2016-08-20 00:00:00,55.37099838256836,19.43400001525879,52.53900146484375,15.734999656677244,2.5269999504089355,0.0,46.45000076293945
2016-08-20 20:00:00,53.19300079345703,18.010000228881836,51.14500045776367,14.395000457763672,2.5269999504089355,0.0,35.68399810791016
